3,1,1348.39,417.23,176.52,379.68,1,-1,-1,-1
3,2,584.13,446.29,89.77,260.98,1,-1,-1,-1
3,3,443.76,443.17,115.19,276.57,1,-1,-1,-1
3,4,1466.35,429.30,153.06,337.16,1,-1,-1,-1
3,5,732.53,472.39,34.54,94.75,1,-1,-1,-1
3,6,1256.54,443.06,34.95,103.95,1,-1,-1,-1
4,1,1350.02,415.08,179.19,385.74,1,-1,-1,-1
4,2,584.09,446.55,89.92,260.95,1,-1,-1,-1
4,3,444.93,444.73,114.38,274.05,1,-1,-1,-1
4,4,1472.83,425.46,154.49,342.79,1,-1,-1,-1
4,5,732.93,472.13,34.28,94.17,1,-1,-1,-1
4,6,1256.59,443.93,34.92,103.86,1,-1,-1,-1
5,1,1356.34,415.13,178.47,384.68,1,-1,-1,-1
5,2,584.59,445.50,90.39,261.69,1,-1,-1,-1
5,3,445.66,446.40,114.76,273.93,1,-1,-1,-1
5,4,1479.91,424.71,153.29,343.79,1,-1,-1,-1
5,5,732.92,471.67,34.41,94.73,1,-1,-1,-1
5,6,1256.72,443.80,34.64,103.12,1,-1,-1,-1
6,1,1363.09,414.13,177.38,384.84,1,-1,-1,-1
6,2,584.58,444.78,90.89,262.66,1,-1,-1,-1
6,3,445.73,447.67,115.13,273.90,1,-1,-1,-1
6,4,1484.36,425.32,151.12,343.97,1,-1,-1,-1
6,5,732.69,470.80,34.89,96.35,1,-1,-1,-1
6,6,1255.83,442.28,34.98,104.34,1,-1,-1,-1
7,1,1371.41,413.81,174.54,383.39,1,-1,-1,-1
7,2,584.48,444.53,91.24,262.99,1,-1,-1,-1
7,3,446.82,448.09,115.82,273.91,1,-1,-1,-1
7,4,1479.98,423.55,149.15,345.30,1,-1,-1,-1
7,5,732.52,470.85,35.20,97.61,1,-1,-1,-1
7,6,1255.40,441.39,35.33,105.47,1,-1,-1,-1
8,1,1381.30,412.70,173.12,387.61,1,-1,-1,-1
8,2,584.16,443.76,91.88,264.47,1,-1,-1,-1
8,3,447.01,448.56,116.41,273.23,1,-1,-1,-1
8,4,1481.84,422.65,148.00,347.75,1,-1,-1,-1
8,5,731.56,470.20,35.72,99.41,1,-1,-1,-1
8,6,1254.51,441.07,35.56,105.88,1,-1,-1,-1
9,1,1391.88,416.39,167.73,383.67,1,-1,-1,-1
9,2,583.97,443.49,92.27,265.00,1,-1,-1,-1
9,3,447.82,447.33,117.77,274.35,1,-1,-1,-1
9,4,1499.00,421.03,146.85,349.91,1,-1,-1,-1
9,5,731.21,469.97,35.88,100.05,1,-1,-1,-1
9,6,1254.26,441.30,35.50,105.35,1,-1,-1,-1
9,7,1376.79,433.68,45.66,127.10,1,-1,-1,-1
10,1,1403.57,413.40,164.60,385.51,1,-1,-1,-1
10,2,583.82,443.40,92.53,265.17,1,-1,-1,-1
10,3,446.81,445.85,119.45,276.80,1,-1,-1,-1
10,4,1507.54,420.84,143.16,349.96,1,-1,-1,-1
10,5,731.03,470.23,36.03,100.93,1,-1,-1,-1
10,6,1254.59,440.72,36.03,106.49,1,-1,-1,-1
10,7,1378.77,437.93,44.37,122.72,1,-1,-1,-1
11,1,1415.96,407.94,162.92,390.85,1,-1,-1,-1
11,2,584.20,443.04,93.10,265.88,1,-1,-1,-1
11,3,447.86,446.97,119.85,275.70,1,-1,-1,-1
