3,1,571.14,318.47,275.08,754.29,1,-1,-1,-1
3,2,958.95,355.14,101.93,248.54,1,-1,-1,-1
3,3,89.57,364.97,91.75,272.46,1,-1,-1,-1
3,4,1632.93,324.10,277.35,754.90,1,-1,-1,-1
3,5,1562.55,361.21,97.44,254.72,1,-1,-1,-1
3,6,172.71,308.19,308.93,754.09,1,-1,-1,-1
3,7,5.06,375.97,53.05,161.15,1,-1,-1,-1
3,8,870.19,364.18,65.80,212.35,1,-1,-1,-1
3,9,41.75,397.62,85.08,239.83,1,-1,-1,-1
4,1,573.01,296.28,282.59,777.33,1,-1,-1,-1
4,2,959.93,353.47,105.14,254.90,1,-1,-1,-1
4,3,84.88,360.32,93.27,276.59,1,-1,-1,-1
4,4,1624.41,318.97,279.72,760.03,1,-1,-1,-1
4,5,1564.91,360.93,96.90,253.31,1,-1,-1,-1
4,6,163.37,312.17,308.92,752.64,1,-1,-1,-1
4,7,6.45,374.40,52.19,158.48,1,-1,-1,-1
4,8,872.75,361.56,66.40,214.60,1,-1,-1,-1
4,9,39.65,392.78,87.30,245.93,1,-1,-1,-1
5,1,585.40,301.33,279.39,769.36,1,-1,-1,-1
5,2,961.99,354.28,103.71,250.40,1,-1,-1,-1
5,3,82.90,358.46,93.65,277.73,1,-1,-1,-1
5,4,1619.11,328.30,278.47,750.70,1,-1,-1,-1
5,5,1566.88,360.51,96.61,252.55,1,-1,-1,-1
5,6,143.07,313.91,313.79,760.84,1,-1,-1,-1
5,7,8.20,375.38,51.59,156.72,1,-1,-1,-1
5,8,870.50,360.76,66.24,214.54,1,-1,-1,-1
5,9,41.09,385.93,88.98,250.20,1,-1,-1,-1
5,12,1297.43,344.82,86.15,231.14,1,-1,-1,-1
6,1,587.59,289.48,285.02,787.06,1,-1,-1,-1
6,2,963.68,352.28,105.12,253.26,1,-1,-1,-1
6,3,79.81,362.05,93.81,277.28,1,-1,-1,-1
6,4,1619.15,348.05,274.07,730.95,1,-1,-1,-1
6,6,137.23,324.31,310.71,752.39,1,-1,-1,-1
6,7,9.62,375.02,51.16,155.41,1,-1,-1,-1
6,8,869.91,363.41,65.74,213.73,1,-1,-1,-1
6,9,40.25,413.48,80.10,225.31,1,-1,-1,-1
6,12,1291.92,329.06,93.12,251.56,1,-1,-1,-1
7,1,593.95,284.87,285.04,788.78,1,-1,-1,-1
7,2,975.76,348.75,106.88,256.39,1,-1,-1,-1
7,3,77.62,361.39,94.07,278.07,1,-1,-1,-1
7,4,1613.71,339.80,278.25,739.20,1,-1,-1,-1
7,6,130.66,320.69,314.11,758.03,1,-1,-1,-1
7,7,10.46,374.92,50.95,154.97,1,-1,-1,-1
7,8,872.52,365.80,63.46,206.41,1,-1,-1,-1
7,9,38.14,424.92,76.05,214.86,1,-1,-1,-1
7,12,1287.99,313.38,99.88,269.82,1,-1,-1,-1
8,1,600.37,288.31,283.18,786.18,1,-1,-1,-1
8,2,983.47,346.79,106.61,256.16,1,-1,-1,-1
8,4,1600.68,359.55,276.72,719.45,1,-1,-1,-1
8,6,117.72,305.42,321.45,770.50,1,-1,-1,-1
8,7,9.85,373.51,50.58,154.15,1,-1,-1,-1
8,8,871.73,363.88,65.42,213.54,1,-1,-1,-1
8,9,37.10,432.66,74.13,210.30,1,-1,-1,-1
9,1,609.20,293.28,277.89,772.64,1,-1,-1,-1
9,2,986.81,345.40,109.10,262.21,1,-1,-1,-1
9,4,1594.67,364.50,280.48,714.50,1,-1,-1,-1
9,6,109.37,299.09,323.27,771.02,1,-1,-1,-1
9,7,11.13,375.07,49.44,150.45,1,-1,-1,-1
9,8,872.62,365.91,63.76,208.61,1,-1,-1,-1
9,9,37.80,441.33,70.10,199.14,1,-1,-1,-1
10,1,614.06,290.61,274.92,763.90,1,-1,-1,-1
10,2,994.42,345.58,106.24,257.04,1,-1,-1,-1
10,4,1586.27,363.29,286.55,715.71,1,-1,-1,-1
10,6,95.98,313.61,320.36,754.31,1,-1,-1,-1
10,7,12.61,377.72,48.33,147.07,1,-1,-1,-1
10,8,870.50,362.60,66.01,216.26,1,-1,-1,-1
10,9,37.42,448.67,67.65,192.19,1,-1,-1,-1
11,1,611.52,281.01,279.33,778.08,1,-1,-1,-1
11,2,999.64,343.66,105.30,257.06,1,-1,-1,-1
11,4,1585.78,385.63,284.75,693.37,1,-1,-1,-1
11,6,81.25,321.09,321.95,750.10,1,-1,-1,-1
11,7,13.41,377.32,47.35,143.84,1,-1,-1,-1
11,8,872.40,365.40,64.15,211.05,1,-1,-1,-1
11,15,469.63,526.98,24.27,62.75,1,-1,-1,-1
12,1,622.94,290.23,272.54,759.28,1,-1,-1,-1
12,2,1005.19,342.30,104.00,256.39,1,-1,-1,-1
12,4,1579.36,375.23,295.07,703.77,1,-1,-1,-1
12,6,75.81,295.50,335.50,780.94,1,-1,-1,-1
12,7,14.78,375.79,48.21,144.78,1,-1,-1,-1
12,8,871.87,365.82,63.26,209.00,1,-1,-1,-1
12,9,34.07,439.77,67.86,192.34,1,-1,-1,-1
12,15,469.04,526.18,25.18,65.16,1,-1,-1,-1
12,16,957.19,360.93,72.68,192.40,1,-1,-1,-1
13,1,619.14,289.26,277.70,776.80,1,-1,-1,-1
13,2,1008.40,342.50,105.48,262.14,1,-1,-1,-1
13,4,1566.24,368.63,302.57,710.37,1,-1,-1,-1
13,6,63.63,314.41,330.34,758.68,1,-1,-1,-1
13,7,15.43,377.26,45.49,136.42,1,-1,-1,-1
13,8,871.23,364.63,63.82,210.26,1,-1,-1,-1
13,9,33.34,443.74,66.12,187.40,1,-1,-1,-1
13,15,468.72,525.94,25.72,66.65,1,-1,-1,-1
13,16,958.55,360.05,74.65,197.83,1,-1,-1,-1
14,1,630.97,288.97,277.37,781.20,1,-1,-1,-1
14,2,1013.88,343.91,104.38,260.32,1,-1,-1,-1
14,4,1557.82,367.32,308.10,711.68,1,-1,-1,-1
14,6,57.08,317.83,331.63,755.26,1,-1,-1,-1
14,7,16.87,379.19,42.66,127.86,1,-1,-1,-1
14,8,870.65,363.52,64.05,211.40,1,-1,-1,-1
14,15,468.66,525.59,26.04,67.48,1,-1,-1,-1
14,16,960.40,359.80,73.90,196.64,1,-1,-1,-1
15,1,641.28,297.56,274.51,774.15,1,-1,-1,-1
15,2,1019.31,346.48,102.80,255.60,1,-1,-1,-1
15,4,1551.22,369.36,312.81,709.64,1,-1,-1,-1
15,6,37.91,296.36,342.92,780.72,1,-1,-1,-1
15,7,17.81,379.58,41.62,124.74,1,-1,-1,-1
15,8,870.48,363.33,64.08,211.48,1,-1,-1,-1
15,16,962.09,359.76,72.84,194.61,1,-1,-1,-1
15,17,378.01,385.44,85.49,235.78,1,-1,-1,-1
16,1,642.45,291.60,275.82,779.32,1,-1,-1,-1
16,2,1020.73,346.13,102.33,254.47,1,-1,-1,-1
16,4,1542.96,370.68,317.90,708.32,1,-1,-1,-1
16,6,34.45,315.31,337.68,763.24,1,-1,-1,-1
16,16,963.64,358.37,72.53,194.50,1,-1,-1,-1
16,17,379.96,388.76,84.92,233.74,1,-1,-1,-1
17,1,642.62,298.00,274.49,776.56,1,-1,-1,-1
17,2,1023.65,345.34,103.67,257.39,1,-1,-1,-1
17,4,1535.83,375.72,320.28,703.28,1,-1,-1,-1
